ds,search_filter,url,title,type,location,guests,bedrooms,beds,is_studio,baths,half_baths,shared_baths,price,avg_rating,n_reviews,gym_bool,wifi_bool,self_check_in_bool,air_conditioning_bool,pets_allowed_bool,indoor_fireplace_bool,hot_tub_bool,free_parking_bool,pool_bool,kitchen_bool,breakfast_bool,elevator_bool,washer_bool,dryer_bool,heating_bool,waterfront_bool,dishwasher_bool,beachfront_bool,ski_in_ski_out_bool,terrace_bool,sonos_sound_system_bool,bbq_grill_bool,hair_dryer_bool,chefs_kitchen_bool
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/45640368,Luxury VIP SUITE Apartment (Private Building),Entire apartment,Jedday,,1,,False,1.0,,,92.0,4.94,16.0,,True,,True,,,,,,,,,True,True,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/38684559,Cosy new apartment in new building.,Entire condominium,Jeddah,,1,,False,1.0,,,83.0,4.67,15.0,,,,True,,,,True,,True,,True,,,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/46372939,Executive Home  W/ Entertainment Room & Facilities,Entire apartment,Jeddah,2.0,2,2.0,False,2.5,,,212.0,,,,True,True,True,,,,,,,,,True,,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/47374116,شقة التحلية  ALSAFA Dist. Entire apartment,Entire apartment,Jeddah,,1,,False,1.0,,,103.0,,,,,True,True,True,,,True,,,,,,,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/39264250,Modern 3BDR Apartment - Great Location,Entire condominium,Jeddah,3.0,3,3.0,False,2.5,,,200.0,5.0,3.0,,True,,True,,,,,,,,,True,True,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/43633133,"جدةحي النزهة تقاطع الستين""الملك فهد""سلطان بن سلمان",Entire loft,Jeddah,,1,,False,1.0,,,64.0,4.93,14.0,,,,True,,,,,,True,,,True,True,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/40996190,شقة بالكامل بموقع مميز حي السليمانية Apart spaciou,Entire apartment,Jeddah,2.0,2,2.0,False,2.0,,,62.0,4.56,9.0,,,True,True,,,,,,,,,True,True,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/47779128,"Private room, bathroom with separate entrance.",Private room,Jeddah,,0,,True,,,,40.0,,,,True,,True,,,,True,,,,,True,,,,,,,,,,,
2021-01-20 04:13:57.538588,,http://airbnb.com/rooms/42192658,Apart couzy &Uniqe near Airport غرفة أنيقةونظيفة,Entire apartment,Jeddah,0.0,1,0.0,False,1.0,,,39.0,,,,,True,True,,True,,,,True,,,,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/47483075,"Mabaat Homes, Diyar Alsalamah",Entire apartment,Jeddah,3.0,2,3.0,False,2.5,,,202.0,,,,,,True,,,,,,True,,,True,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/47742724,شقة باطلالة بحرية علي واجهة الكورنيش الجديد,Entire apartment,Jeddah,4.0,2,4.0,False,1.0,,,335.0,,,True,,,True,,,,,,,,,True,True,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/47374116,شقة التحلية  ALSAFA Dist. Entire apartment,Entire apartment,Jeddah,,1,,False,1.0,,,103.0,,,,,True,True,True,,,True,,,,,,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/46214068,A Unique and Artistic apartment in Jeddah,Entire apartment,Jeddah,2.0,2,2.0,False,2.0,,,80.0,,,,,,True,,,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/43633133,"جدةحي النزهة تقاطع الستين""الملك فهد""سلطان بن سلمان",Entire loft,Jeddah,,1,,False,1.0,,,64.0,4.93,14.0,,,,True,,,,,,True,,,True,True,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/47595525,Swanky Double Or Twin Standard At Jeddah,Private room,Jeddah,,1,,False,,,,114.0,,,True,True,,,,,,,,,,True,,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/21557375,Four rooms apartment 4 rent in As slamah dist,Entire apartment,Jeddah,0.0,2,0.0,False,2.5,,,53.0,,,,,,True,,,,,,True,,,True,True,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/40672161,Luxury VIP SUITE Apartment (Private Building),Entire serviced apartment,Jeddah,2.0,1,2.0,False,1.0,,,92.0,5.0,23.0,,True,True,True,,,,,,,,,True,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/45640368,Luxury VIP SUITE Apartment (Private Building),Entire apartment,Jedday,,1,,False,1.0,,,92.0,4.94,16.0,,True,,True,,,,,,,,,True,True,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/45322619,شاليه سمر لاند (399 ريال فقط) للقسم,Private room,Jeddah,,1,,False,4.0,,,80.0,,,True,,,True,True,,,,,True,,,,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/41292662,Furnished Apartment شقة مفروشةشارع فسطين,Entire apartment,Jeddah,0.0,2,0.0,False,1.0,,,57.0,5.0,5.0,,True,,True,,,,,,True,,,True,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/38813545,"Suite one large room but no kitchen, Alsafa9",Private room,Jeddah,6.0,1,6.0,False,,,,13.0,4.75,4.0,,True,,True,,,True,,,,,True,,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/47385673,"جدة حي السلامة ش/ صقر قريش
يومي/شهري /سنوي",Entire apartment,Jeddah,0.0,2,0.0,False,1.0,,,87.0,,,,,,True,,True,,True,,True,,,,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/41447417,Two Bedroom Apartment شقة غرفتين نوم,Private room,Jeddah,,2,,False,,,2.0,59.0,4.67,9.0,,True,,True,,,,,,,,,True,True,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/47595503,Gratifying Double Or Twin Standard At Jeddah,Private room,Jeddah,,1,,False,,,,114.0,,,True,True,,,,,,,,,,True,,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/42011629,Star Room,Private room,Jeddah,,1,,False,1.0,,,19.0,,,,True,,True,,,,,,,,,True,True,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/46965237,"""Cozy  apartment, Best choice in Jeddah""",Entire apartment,Jeddah,3.0,2,3.0,False,1.0,,,53.0,,,,,,True,True,,,,,True,,,True,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/44275778,Colours House 🙄,Shared room,Jeddah,,1,,False,,,1.5,30.0,4.25,4.0,,True,,True,,,,,,True,,True,,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/39376772,شاليه الشاليه,Entire townhouse,جدة,0.0,1,0.0,False,2.5,,,117.0,4.77,22.0,,,,True,,,,,True,True,,,,,,,,,,,,,,
2021-01-20 04:14:00.051859,,http://airbnb.com/rooms/47532731,Abhur Apartment,Entire apartment,Jeddah city,,1,,False,1.0,,,70.0,,,,True,,True,,,,True,,True,,,,,,,,,,,,,,
